RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
208,3,0.001000,0.100000,1.30,3,1.0e-03,0.390000,0.591900,0.415000,5.07,Success
209,4,0.001000,0.100000,1.30,3,1.0e-03,0.372500,0.586632,0.397500,5.34,Success
210,5,0.001000,0.100000,1.30,3,1.0e-03,0.287500,0.506471,0.310000,4.44,Success
211,1,0.010000,0.100000,1.30,3,1.0e-03,0.387500,0.585327,0.410000,5.36,Success
212,2,0.010000,0.100000,1.30,3,1.0e-03,0.447500,0.686503,0.485000,5.28,Success
213,3,0.010000,0.100000,1.30,3,1.0e-03,0.350000,0.573790,0.385000,4.51,Success
214,4,0.010000,0.100000,1.30,3,1.0e-03,0.320000,0.549814,0.345000,3.31,Success
215,5,0.010000,0.100000,1.30,3,1.0e-03,0.317500,0.527520,0.335000,4.60,Success
216,1,0.100000,0.100000,1.30,3,1.0e-03,0.367500,0.582536,0.395000,4.36,Success
217,2,0.100000,0.100000,1.30,3,1.0e-03,0.415000,0.632992,0.450000,4.25,Success
218,3,0.100000,0.100000,1.30,3,1.0e-03,0.347500,0.566328,0.375000,4.74,Success
219,4,0.100000,0.100000,1.30,3,1.0e-03,0.382500,0.598297,0.420000,5.67,Success
220,5,0.100000,0.100000,1.30,3,1.0e-03,0.280000,0.509580,0.300000,3.70,Success
221,1,1.000000,0.100000,1.30,3,1.0e-03,0.270000,0.512050,0.285000,2.33,Success
222,2,1.000000,0.100000,1.30,3,1.0e-03,0.192500,0.422024,0.217500,7.65,Success
223,3,1.000000,0.100000,1.30,3,1.0e-03,0.182500,0.438289,0.197500,7.60,Success
224,4,1.000000,0.100000,1.30,3,1.0e-03,0.202500,0.433686,0.212500,7.62,Success
225,5,1.000000,0.100000,1.30,3,1.0e-03,0.265000,0.504159,0.280000,3.68,Success
226,1,0.000100,1.000000,1.30,3,1.0e-03,0.345000,0.560572,0.370000,2.93,Success
227,2,0.000100,1.000000,1.30,3,1.0e-03,0.325000,0.571343,0.362500,2.68,Success
228,3,0.000100,1.000000,1.30,3,1.0e-03,0.322500,0.554453,0.342500,3.00,Success
229,4,0.000100,1.000000,1.30,3,1.0e-03,0.362500,0.559618,0.380000,2.94,Success
230,5,0.000100,1.000000,1.30,3,1.0e-03,0.247500,0.487615,0.262500,2.35,Success
231,1,0.001000,1.000000,1.30,3,1.0e-03,0.355000,0.564081,0.372500,2.97,Success
232,2,0.001000,1.000000,1.30,3,1.0e-03,0.362500,0.600456,0.397500,2.76,Success
233,3,0.001000,1.000000,1.30,3,1.0e-03,0.345000,0.567608,0.380000,3.06,Success
234,4,0.001000,1.000000,1.30,3,1.0e-03,0.347500,0.563413,0.375000,2.97,Success
235,5,0.001000,1.000000,1.30,3,1.0e-03,0.247500,0.487615,0.262500,2.45,Success
236,1,0.010000,1.000000,1.30,3,1.0e-03,0.355000,0.564081,0.372500,2.98,Success
237,2,0.010000,1.000000,1.30,3,1.0e-03,0.387500,0.603168,0.425000,2.63,Success
238,3,0.010000,1.000000,1.30,3,1.0e-03,0.335000,0.548268,0.360000,3.08,Success
239,4,0.010000,1.000000,1.30,3,1.0e-03,0.352500,0.565412,0.380000,3.04,Success
240,5,0.010000,1.000000,1.30,3,1.0e-03,0.292500,0.515764,0.307500,2.35,Success
241,1,0.100000,1.000000,1.30,3,1.0e-03,0.342500,0.559345,0.357500,2.95,Success
242,2,0.100000,1.000000,1.30,3,1.0e-03,0.392500,0.610000,0.420000,2.69,Success
243,3,0.100000,1.000000,1.30,3,1.0e-03,0.335000,0.561549,0.365000,2.99,Success
244,4,0.100000,1.000000,1.30,3,1.0e-03,0.345000,0.547650,0.365000,2.92,Success
245,5,0.100000,1.000000,1.30,3,1.0e-03,0.265000,0.496484,0.282500,2.34,Success
246,1,1.000000,1.000000,1.30,3,1.0e-03,0.355000,0.570347,0.372500,2.93,Success
247,2,1.000000,1.000000,1.30,3,1.0e-03,0.355000,0.591867,0.387500,2.72,Success
248,3,1.000000,1.000000,1.30,3,1.0e-03,0.377500,0.583481,0.405000,3.01,Success
249,4,1.000000,1.000000,1.30,3,1.0e-03,0.352500,0.579063,0.377500,3.00,Success
250,5,1.000000,1.000000,1.30,3,1.0e-03,0.285000,0.519799,0.302500,2.33,Success
251,1,0.000100,0.000100,1.50,3,1.0e-03,0.340000,0.571362,0.367500,3.50,Success
252,2,0.000100,0.000100,1.50,3,1.0e-03,0.585000,0.779571,0.612500,7.67,Success
253,3,0.000100,0.000100,1.50,3,1.0e-03,0.490000,0.695424,0.522500,7.19,Success
254,4,0.000100,0.000100,1.50,3,1.0e-03,0.500000,0.718855,0.535000,7.73,Success
255,5,0.000100,0.000100,1.50,3,1.0e-03,0.330000,0.559095,0.350000,3.33,Success
256,1,0.001000,0.000100,1.50,3,1.0e-03,0.145000,0.336823,0.177500,7.67,Success
257,2,0.001000,0.000100,1.50,3,1.0e-03,0.507500,0.735654,0.562500,4.81,Success
258,3,0.001000,0.000100,1.50,3,1.0e-03,0.065000,0.239628,0.125000,7.61,Success
259,4,0.001000,0.000100,1.50,3,1.0e-03,0.355000,0.591578,0.377500,2.07,Success
260,5,0.001000,0.000100,1.50,3,1.0e-03,0.190000,0.416931,0.212500,7.65,Success
261,1,0.010000,0.000100,1.50,3,1.0e-03,0.147500,0.373764,0.192500,7.71,Success
262,2,0.010000,0.000100,1.50,3,1.0e-03,0.170000,0.378708,0.215000,7.64,Success
263,3,0.010000,0.000100,1.50,3,1.0e-03,0.172500,0.417878,0.235000,7.64,Success
264,4,0.010000,0.000100,1.50,3,1.0e-03,0.235000,0.434388,0.285000,7.79,Success
265,5,0.010000,0.000100,1.50,3,1.0e-03,0.140000,0.366114,0.190000,7.67,Success
266,1,0.100000,0.000100,1.50,3,1.0e-03,0.190000,0.434733,0.207500,7.66,Success
267,2,0.100000,0.000100,1.50,3,1.0e-03,0.217500,0.455397,0.237500,7.63,Success
268,3,0.100000,0.000100,1.50,3,1.0e-03,0.207500,0.448540,0.222500,7.65,Success
269,4,0.100000,0.000100,1.50,3,1.0e-03,0.235000,0.475634,0.252500,7.67,Success
270,5,0.100000,0.000100,1.50,3,1.0e-03,0.207500,0.435314,0.220000,7.62,Success
271,1,1.000000,0.000100,1.50,3,1.0e-03,0.197500,0.434669,0.207500,7.64,Success
272,2,1.000000,0.000100,1.50,3,1.0e-03,0.202500,0.449767,0.220000,7.70,Success
273,3,1.000000,0.000100,1.50,3,1.0e-03,0.195000,0.433524,0.205000,7.83,Success
274,4,1.000000,0.000100,1.50,3,1.0e-03,0.202500,0.441242,0.210000,7.64,Success
275,5,1.000000,0.000100,1.50,3,1.0e-03,0.192500,0.432273,0.200000,7.62,Success
276,1,0.000100,0.001000,1.50,3,1.0e-03,0.337500,0.569161,0.355000,5.81,Success
277,2,0.000100,0.001000,1.50,3,1.0e-03,0.535000,0.747629,0.572500,7.63,Success
278,3,0.000100,0.001000,1.50,3,1.0e-03,0.450000,0.676039,0.487500,6.41,Success
279,4,0.000100,0.001000,1.50,3,1.0e-03,0.457500,0.676836,0.490000,6.44,Success
280,5,0.000100,0.001000,1.50,3,1.0e-03,0.287500,0.527977,0.320000,6.19,Success
281,1,0.001000,0.001000,1.50,3,1.0e-03,0.312500,0.546369,0.340000,3.96,Success
282,2,0.001000,0.001000,1.50,3,1.0e-03,0.575000,0.766897,0.620000,7.84,Success
283,3,0.001000,0.001000,1.50,3,1.0e-03,0.440000,0.679363,0.487500,7.21,Success
284,4,0.001000,0.001000,1.50,3,1.0e-03,0.450000,0.680549,0.495000,7.66,Success
285,5,0.001000,0.001000,1.50,3,1.0e-03,0.287500,0.528638,0.300000,7.64,Success
286,1,0.010000,0.001000,1.50,3,1.0e-03,0.175000,0.399094,0.202500,7.61,Success
287,2,0.010000,0.001000,1.50,3,1.0e-03,0.185000,0.404557,0.202500,7.56,Success
288,3,0.010000,0.001000,1.50,3,1.0e-03,0.065000,0.248536,0.127500,7.56,Success
289,4,0.010000,0.001000,1.50,3,1.0e-03,0.070000,0.248727,0.130000,7.63,Success
290,5,0.010000,0.001000,1.50,3,1.0e-03,0.202500,0.426293,0.222500,7.66,Success
291,1,0.100000,0.001000,1.50,3,1.0e-03,0.137500,0.370530,0.187500,7.78,Success
292,2,0.100000,0.001000,1.50,3,1.0e-03,0.180000,0.425128,0.232500,7.77,Success
293,3,0.100000,0.001000,1.50,3,1.0e-03,0.157500,0.421018,0.220000,7.65,Success
294,4,0.100000,0.001000,1.50,3,1.0e-03,0.155000,0.421846,0.217500,7.69,Success
295,5,0.100000,0.001000,1.50,3,1.0e-03,0.130000,0.360769,0.185000,7.64,Success
296,1,1.000000,0.001000,1.50,3,1.0e-03,0.215000,0.452141,0.222500,7.74,Success
297,2,1.000000,0.001000,1.50,3,1.0e-03,0.205000,0.450599,0.215000,7.67,Success
298,3,1.000000,0.001000,1.50,3,1.0e-03,0.200000,0.447282,0.202500,7.68,Success
299,4,1.000000,0.001000,1.50,3,1.0e-03,0.192500,0.428569,0.202500,7.75,Success
300,5,1.000000,0.001000,1.50,3,1.0e-03,0.195000,0.441342,0.212500,7.86,Success
301,1,0.000100,0.010000,1.50,3,1.0e-03,0.345000,0.557813,0.365000,4.67,Success
302,2,0.000100,0.010000,1.50,3,1.0e-03,0.432500,0.685719,0.485000,5.91,Success
303,3,0.000100,0.010000,1.50,3,1.0e-03,0.410000,0.643046,0.440000,7.53,Success
304,4,0.000100,0.010000,1.50,3,1.0e-03,0.467500,0.661976,0.500000,7.65,Success
305,5,0.000100,0.010000,1.50,3,1.0e-03,0.310000,0.543409,0.345000,6.06,Success
306,1,0.001000,0.010000,1.50,3,1.0e-03,0.317500,0.549742,0.327500,4.57,Success
307,2,0.001000,0.010000,1.50,3,1.0e-03,0.485000,0.706115,0.527500,5.90,Success
308,3,0.001000,0.010000,1.50,3,1.0e-03,0.417500,0.633137,0.455000,7.66,Success
309,4,0.001000,0.010000,1.50,3,1.0e-03,0.407500,0.625909,0.437500,4.62,Success
310,5,0.001000,0.010000,1.50,3,1.0e-03,0.272500,0.516188,0.302500,6.72,Success
311,1,0.010000,0.010000,1.50,3,1.0e-03,0.352500,0.565177,0.367500,7.06,Success
312,2,0.010000,0.010000,1.50,3,1.0e-03,0.485000,0.698144,0.532500,7.50,Success
313,3,0.010000,0.010000,1.50,3,1.0e-03,0.372500,0.602810,0.405000,6.53,Success
314,4,0.010000,0.010000,1.50,3,1.0e-03,0.492500,0.674852,0.522500,7.61,Success
315,5,0.010000,0.010000,1.50,3,1.0e-03,0.282500,0.508834,0.310000,5.24,Success
316,1,0.100000,0.010000,1.50,3,1.0e-03,0.182500,0.403917,0.212500,7.60,Success
317,2,0.100000,0.010000,1.50,3,1.0e-03,0.070000,0.265992,0.135000,7.61,Success
318,3,0.100000,0.010000,1.50,3,1.0e-03,0.062500,0.262334,0.130000,8.46,Success
319,4,0.100000,0.010000,1.50,3,1.0e-03,0.067500,0.266183,0.132500,8.36,Success
320,5,0.100000,0.010000,1.50,3,1.0e-03,0.200000,0.434965,0.217500,7.99,Success
321,1,1.000000,0.010000,1.50,3,1.0e-03,0.217500,0.450091,0.232500,7.93,Success
322,2,1.000000,0.010000,1.50,3,1.0e-03,0.150000,0.400901,0.202500,7.95,Success
323,3,1.000000,0.010000,1.50,3,1.0e-03,0.200000,0.392998,0.227500,8.00,Success
324,4,1.000000,0.010000,1.50,3,1.0e-03,0.180000,0.397996,0.210000,8.03,Success
325,5,1.000000,0.010000,1.50,3,1.0e-03,0.192500,0.434676,0.205000,7.94,Success
326,1,0.000100,0.100000,1.50,3,1.0e-03,0.405000,0.614103,0.427500,5.52,Success
327,2,0.000100,0.100000,1.50,3,1.0e-03,0.442500,0.655915,0.495000,4.68,Success
328,3,0.000100,0.100000,1.50,3,1.0e-03,0.325000,0.554787,0.347500,4.73,Success
329,4,0.000100,0.100000,1.50,3,1.0e-03,0.362500,0.570343,0.387500,5.69,Success
330,5,0.000100,0.100000,1.50,3,1.0e-03,0.310000,0.532156,0.335000,5.34,Success
331,1,0.001000,0.100000,1.50,3,1.0e-03,0.370000,0.589150,0.397500,5.51,Success
332,2,0.001000,0.100000,1.50,3,1.0e-03,0.427500,0.656757,0.472500,5.52,Success
333,3,0.001000,0.100000,1.50,3,1.0e-03,0.327500,0.554321,0.350000,5.28,Success
334,4,0.001000,0.100000,1.50,3,1.0e-03,0.360000,0.571785,0.395000,5.80,Success
335,5,0.001000,0.100000,1.50,3,1.0e-03,0.295000,0.522800,0.317500,5.01,Success
336,1,0.010000,0.100000,1.50,3,1.0e-03,0.330000,0.556155,0.367500,4.06,Success
337,2,0.010000,0.100000,1.50,3,1.0e-03,0.427500,0.652161,0.477500,5.32,Success
338,3,0.010000,0.100000,1.50,3,1.0e-03,0.345000,0.566738,0.365000,4.83,Success
339,4,0.010000,0.100000,1.50,3,1.0e-03,0.345000,0.562306,0.382500,5.50,Success
340,5,0.010000,0.100000,1.50,3,1.0e-03,0.295000,0.522541,0.325000,4.71,Success
341,1,0.100000,0.100000,1.50,3,1.0e-03,0.342500,0.564074,0.372500,4.65,Success
342,2,0.100000,0.100000,1.50,3,1.0e-03,0.407500,0.633012,0.447500,4.38,Success
343,3,0.100000,0.100000,1.50,3,1.0e-03,0.300000,0.537529,0.322500,3.27,Success
344,4,0.100000,0.100000,1.50,3,1.0e-03,0.362500,0.579263,0.395000,4.88,Success
345,5,0.100000,0.100000,1.50,3,1.0e-03,0.300000,0.529861,0.320000,4.51,Success
346,1,1.000000,0.100000,1.50,3,1.0e-03,0.265000,0.494505,0.275000,2.72,Success
347,2,1.000000,0.100000,1.50,3,1.0e-03,0.200000,0.433623,0.220000,7.74,Success
348,3,1.000000,0.100000,1.50,3,1.0e-03,0.217500,0.467319,0.245000,7.61,Success
349,4,1.000000,0.100000,1.50,3,1.0e-03,0.225000,0.456795,0.242500,7.64,Success
350,5,1.000000,0.100000,1.50,3,1.0e-03,0.290000,0.522260,0.317500,4.11,Success
351,1,0.000100,1.000000,1.50,3,1.0e-03,0.400000,0.603151,0.420000,3.72,Success
352,2,0.000100,1.000000,1.50,3,1.0e-03,0.362500,0.583607,0.405000,2.64,Success
353,3,0.000100,1.000000,1.50,3,1.0e-03,0.362500,0.585548,0.390000,3.87,Success
354,4,0.000100,1.000000,1.50,3,1.0e-03,0.382500,0.602383,0.420000,3.54,Success
355,5,0.000100,1.000000,1.50,3,1.0e-03,0.247500,0.487271,0.260000,2.29,Success
356,1,0.001000,1.000000,1.50,3,1.0e-03,0.400000,0.603151,0.420000,3.80,Success
357,2,0.001000,1.000000,1.50,3,1.0e-03,0.330000,0.567271,0.375000,2.62,Success
358,3,0.001000,1.000000,1.50,3,1.0e-03,0.397500,0.601389,0.425000,3.88,Success
359,4,0.001000,1.000000,1.50,3,1.0e-03,0.387500,0.603221,0.415000,3.56,Success
360,5,0.001000,1.000000,1.50,3,1.0e-03,0.247500,0.487271,0.260000,2.25,Success
361,1,0.010000,1.000000,1.50,3,1.0e-03,0.397500,0.614753,0.420000,3.72,Success
362,2,0.010000,1.000000,1.50,3,1.0e-03,0.357500,0.586960,0.407500,2.59,Success
363,3,0.010000,1.000000,1.50,3,1.0e-03,0.400000,0.605404,0.425000,3.86,Success
364,4,0.010000,1.000000,1.50,3,1.0e-03,0.370000,0.590453,0.397500,3.50,Success
365,5,0.010000,1.000000,1.50,3,1.0e-03,0.247500,0.487271,0.260000,2.28,Success
366,1,0.100000,1.000000,1.50,3,1.0e-03,0.387500,0.602918,0.405000,3.71,Success
367,2,0.100000,1.000000,1.50,3,1.0e-03,0.375000,0.594434,0.407500,2.54,Success
368,3,0.100000,1.000000,1.50,3,1.0e-03,0.370000,0.594510,0.405000,3.85,Success
369,4,0.100000,1.000000,1.50,3,1.0e-03,0.370000,0.596652,0.405000,3.55,Success
370,5,0.100000,1.000000,1.50,3,1.0e-03,0.245000,0.483004,0.257500,2.47,Success
371,1,1.000000,1.000000,1.50,3,1.0e-03,0.392500,0.610344,0.415000,3.97,Success
372,2,1.000000,1.000000,1.50,3,1.0e-03,0.352500,0.585084,0.400000,2.61,Success
373,3,1.000000,1.000000,1.50,3,1.0e-03,0.392500,0.607901,0.415000,3.81,Success
374,4,1.000000,1.000000,1.50,3,1.0e-03,0.407500,0.616201,0.435000,3.60,Success
375,5,1.000000,1.000000,1.50,3,1.0e-03,0.242500,0.485435,0.265000,2.28,Success
376,1,0.000100,0.000100,2.00,3,1.0e-03,0.365000,0.584952,0.387500,5.31,Success
377,2,0.000100,0.000100,2.00,3,1.0e-03,0.622500,0.798576,0.655000,7.79,Success
378,3,0.000100,0.000100,2.00,3,1.0e-03,0.480000,0.700415,0.532500,6.07,Success
379,4,0.000100,0.000100,2.00,3,1.0e-03,0.475000,0.702088,0.505000,7.89,Success
380,5,0.000100,0.000100,2.00,3,1.0e-03,0.347500,0.562200,0.362500,4.98,Success
381,1,0.001000,0.000100,2.00,3,1.0e-03,0.165000,0.373761,0.190000,7.99,Success
382,2,0.001000,0.000100,2.00,3,1.0e-03,0.472500,0.695786,0.522500,5.05,Success
383,3,0.001000,0.000100,2.00,3,1.0e-03,0.167500,0.401986,0.197500,7.95,Success
384,4,0.001000,0.000100,2.00,3,1.0e-03,0.065000,0.245623,0.127500,7.86,Success
385,5,0.001000,0.000100,2.00,3,1.0e-03,0.277500,0.509871,0.295000,2.18,Success
386,1,0.010000,0.000100,2.00,3,1.0e-03,0.160000,0.382644,0.195000,7.98,Success
387,2,0.010000,0.000100,2.00,3,1.0e-03,0.175000,0.381458,0.222500,8.14,Success
388,3,0.010000,0.000100,2.00,3,1.0e-03,0.177500,0.411474,0.222500,7.97,Success
389,4,0.010000,0.000100,2.00,3,1.0e-03,0.177500,0.411465,0.222500,8.97,Success
390,5,0.010000,0.000100,2.00,3,1.0e-03,0.125000,0.352973,0.165000,8.74,Success
391,1,0.100000,0.000100,2.00,3,1.0e-03,0.215000,0.454649,0.230000,7.76,Success
392,2,0.100000,0.000100,2.00,3,1.0e-03,0.195000,0.440935,0.197500,7.69,Success
393,3,0.100000,0.000100,2.00,3,1.0e-03,0.192500,0.441307,0.207500,7.70,Success
394,4,0.100000,0.000100,2.00,3,1.0e-03,0.202500,0.452117,0.215000,7.69,Success
395,5,0.100000,0.000100,2.00,3,1.0e-03,0.185000,0.428260,0.200000,7.87,Success
396,1,1.000000,0.000100,2.00,3,1.0e-03,0.192500,0.424020,0.205000,7.66,Success
397,2,1.000000,0.000100,2.00,3,1.0e-03,0.195000,0.439436,0.202500,7.65,Success
398,3,1.000000,0.000100,2.00,3,1.0e-03,0.210000,0.446640,0.217500,7.71,Success
399,4,1.000000,0.000100,2.00,3,1.0e-03,0.190000,0.432221,0.202500,7.77,Success
400,5,1.000000,0.000100,2.00,3,1.0e-03,0.185000,0.433228,0.190000,7.68,Success
401,1,0.000100,0.001000,2.00,3,1.0e-03,0.305000,0.548422,0.337500,5.15,Success
402,2,0.000100,0.001000,2.00,3,1.0e-03,0.520000,0.750725,0.572500,7.65,Success
403,3,0.000100,0.001000,2.00,3,1.0e-03,0.450000,0.667484,0.490000,7.65,Success
404,4,0.000100,0.001000,2.00,3,1.0e-03,0.497500,0.707748,0.545000,6.98,Success
405,5,0.000100,0.001000,2.00,3,1.0e-03,0.282500,0.526583,0.300000,6.55,Success
406,1,0.001000,0.001000,2.00,3,1.0e-03,0.342500,0.575010,0.377500,7.68,Success
407,2,0.001000,0.001000,2.00,3,1.0e-03,0.565000,0.763137,0.605000,7.74,Success
408,3,0.001000,0.001000,2.00,3,1.0e-03,0.462500,0.683649,0.492500,7.64,Success
409,4,0.001000,0.001000,2.00,3,1.0e-03,0.445000,0.682473,0.492500,7.23,Success
410,5,0.001000,0.001000,2.00,3,1.0e-03,0.292500,0.518231,0.302500,7.05,Success
411,1,0.010000,0.001000,2.00,3,1.0e-03,0.195000,0.413928,0.222500,7.73,Success
412,2,0.010000,0.001000,2.00,3,1.0e-03,0.162500,0.390127,0.192500,8.01,Success
413,3,0.010000,0.001000,2.00,3,1.0e-03,0.060000,0.245894,0.122500,8.03,Success
414,4,0.010000,0.001000,2.00,3,1.0e-03,0.070000,0.253715,0.130000,7.98,Success
415,5,0.010000,0.001000,2.00,3,1.0e-03,0.207500,0.436634,0.235000,7.90,Success
416,1,0.100000,0.001000,2.00,3,1.0e-03,0.137500,0.362802,0.177500,7.96,Success
417,2,0.100000,0.001000,2.00,3,1.0e-03,0.167500,0.416574,0.220000,8.41,Success
418,3,0.100000,0.001000,2.00,3,1.0e-03,0.157500,0.421758,0.215000,9.71,Success
419,4,0.100000,0.001000,2.00,3,1.0e-03,0.152500,0.418410,0.215000,9.75,Success
420,5,0.100000,0.001000,2.00,3,1.0e-03,0.137500,0.366347,0.182500,9.84,Success
421,1,1.000000,0.001000,2.00,3,1.0e-03,0.215000,0.441938,0.225000,9.74,Success
422,2,1.000000,0.001000,2.00,3,1.0e-03,0.220000,0.452743,0.232500,9.69,Success
423,3,1.000000,0.001000,2.00,3,1.0e-03,0.187500,0.430604,0.195000,9.66,Success
424,4,1.000000,0.001000,2.00,3,1.0e-03,0.195000,0.435223,0.205000,9.72,Success
425,5,1.000000,0.001000,2.00,3,1.0e-03,0.210000,0.443152,0.217500,10.00,Success
426,1,0.000100,0.010000,2.00,3,1.0e-03,0.350000,0.574237,0.365000,8.66,Success
427,2,0.000100,0.010000,2.00,3,1.0e-03,0.452500,0.703141,0.502500,9.98,Success
428,3,0.000100,0.010000,2.00,3,1.0e-03,0.385000,0.606317,0.407500,9.04,Success
429,4,0.000100,0.010000,2.00,3,1.0e-03,0.427500,0.640756,0.460000,8.52,Success
430,5,0.000100,0.010000,2.00,3,1.0e-03,0.290000,0.521831,0.310000,5.03,Success
431,1,0.001000,0.010000,2.00,3,1.0e-03,0.292500,0.529578,0.322500,5.27,Success
432,2,0.001000,0.010000,2.00,3,1.0e-03,0.492500,0.726966,0.537500,9.18,Success
433,3,0.001000,0.010000,2.00,3,1.0e-03,0.392500,0.614950,0.427500,6.97,Success
434,4,0.001000,0.010000,2.00,3,1.0e-03,0.402500,0.618296,0.432500,6.83,Success
435,5,0.001000,0.010000,2.00,3,1.0e-03,0.270000,0.507740,0.300000,6.45,Success
436,1,0.010000,0.010000,2.00,3,1.0e-03,0.305000,0.552892,0.340000,6.40,Success
437,2,0.010000,0.010000,2.00,3,1.0e-03,0.452500,0.687658,0.515000,7.75,Success
438,3,0.010000,0.010000,2.00,3,1.0e-03,0.390000,0.596556,0.410000,9.20,Success
439,4,0.010000,0.010000,2.00,3,1.0e-03,0.382500,0.603479,0.415000,6.34,Success
440,5,0.010000,0.010000,2.00,3,1.0e-03,0.297500,0.519369,0.317500,7.76,Success
441,1,0.100000,0.010000,2.00,3,1.0e-03,0.192500,0.423780,0.235000,9.57,Success
442,2,0.100000,0.010000,2.00,3,1.0e-03,0.057500,0.250386,0.122500,9.57,Success
443,3,0.100000,0.010000,2.00,3,1.0e-03,0.057500,0.248309,0.125000,9.57,Success
444,4,0.100000,0.010000,2.00,3,1.0e-03,0.060000,0.257925,0.130000,9.77,Success
445,5,0.100000,0.010000,2.00,3,1.0e-03,0.215000,0.442175,0.235000,9.59,Success
446,1,1.000000,0.010000,2.00,3,1.0e-03,0.187500,0.429075,0.195000,9.72,Success
447,2,1.000000,0.010000,2.00,3,1.0e-03,0.180000,0.375838,0.217500,9.71,Success
448,3,1.000000,0.010000,2.00,3,1.0e-03,0.205000,0.425056,0.212500,9.64,Success
449,4,1.000000,0.010000,2.00,3,1.0e-03,0.205000,0.427657,0.217500,9.32,Success
450,5,1.000000,0.010000,2.00,3,1.0e-03,0.207500,0.444205,0.227500,9.61,Success
451,1,0.000100,0.100000,2.00,3,1.0e-03,0.340000,0.564200,0.372500,5.81,Success
452,2,0.000100,0.100000,2.00,3,1.0e-03,0.400000,0.627088,0.452500,4.85,Success
453,3,0.000100,0.100000,2.00,3,1.0e-03,0.375000,0.591318,0.392500,5.80,Success
454,4,0.000100,0.100000,2.00,3,1.0e-03,0.397500,0.610228,0.420000,5.31,Success
455,5,0.000100,0.100000,2.00,3,1.0e-03,0.287500,0.522278,0.320000,5.05,Success
456,1,0.001000,0.100000,2.00,3,1.0e-03,0.325000,0.549651,0.352500,5.27,Success
457,2,0.001000,0.100000,2.00,3,1.0e-03,0.437500,0.648816,0.475000,5.79,Success
458,3,0.001000,0.100000,2.00,3,1.0e-03,0.412500,0.609597,0.435000,6.61,Success
459,4,0.001000,0.100000,2.00,3,1.0e-03,0.387500,0.589107,0.405000,5.19,Success
460,5,0.001000,0.100000,2.00,3,1.0e-03,0.297500,0.530803,0.327500,5.30,Success
461,1,0.010000,0.100000,2.00,3,1.0e-03,0.362500,0.570390,0.395000,5.38,Success
462,2,0.010000,0.100000,2.00,3,1.0e-03,0.407500,0.635697,0.442500,4.60,Success
463,3,0.010000,0.100000,2.00,3,1.0e-03,0.327500,0.554161,0.355000,3.57,Success
464,4,0.010000,0.100000,2.00,3,1.0e-03,0.352500,0.586881,0.375000,5.52,Success
465,5,0.010000,0.100000,2.00,3,1.0e-03,0.310000,0.535060,0.325000,5.13,Success
466,1,0.100000,0.100000,2.00,3,1.0e-03,0.332500,0.560155,0.372500,5.22,Success
467,2,0.100000,0.100000,2.00,3,1.0e-03,0.470000,0.662132,0.492500,5.31,Success
468,3,0.100000,0.100000,2.00,3,1.0e-03,0.385000,0.590507,0.407500,5.56,Success
469,4,0.100000,0.100000,2.00,3,1.0e-03,0.385000,0.591175,0.405000,4.94,Success
470,5,0.100000,0.100000,2.00,3,1.0e-03,0.285000,0.508136,0.302500,4.98,Success
471,1,1.000000,0.100000,2.00,3,1.0e-03,0.290000,0.504665,0.305000,4.06,Success
472,2,1.000000,0.100000,2.00,3,1.0e-03,0.205000,0.437753,0.227500,9.26,Success
473,3,1.000000,0.100000,2.00,3,1.0e-03,0.330000,0.550788,0.357500,2.94,Success
474,4,1.000000,0.100000,2.00,3,1.0e-03,0.225000,0.464291,0.242500,9.61,Success
475,5,1.000000,0.100000,2.00,3,1.0e-03,0.302500,0.523261,0.325000,4.91,Success
476,1,0.000100,1.000000,2.00,3,1.0e-03,0.305000,0.522404,0.322500,5.47,Success
477,2,0.000100,1.000000,2.00,3,1.0e-03,0.342500,0.560916,0.372500,2.85,Success
478,3,0.000100,1.000000,2.00,3,1.0e-03,0.370000,0.599033,0.397500,5.88,Success
479,4,0.000100,1.000000,2.00,3,1.0e-03,0.440000,0.638886,0.462500,5.53,Success
480,5,0.000100,1.000000,2.00,3,1.0e-03,0.265000,0.505319,0.292500,2.95,Success
481,1,0.001000,1.000000,2.00,3,1.0e-03,0.305000,0.522252,0.322500,5.41,Success
482,2,0.001000,1.000000,2.00,3,1.0e-03,0.342500,0.560916,0.372500,2.86,Success
483,3,0.001000,1.000000,2.00,3,1.0e-03,0.380000,0.595885,0.407500,5.88,Success
484,4,0.001000,1.000000,2.00,3,1.0e-03,0.400000,0.607721,0.425000,5.74,Success
485,5,0.001000,1.000000,2.00,3,1.0e-03,0.265000,0.505319,0.292500,2.95,Success
486,1,0.010000,1.000000,2.00,3,1.0e-03,0.297500,0.520551,0.312500,5.11,Success
487,2,0.010000,1.000000,2.00,3,1.0e-03,0.330000,0.551220,0.355000,2.76,Success
488,3,0.010000,1.000000,2.00,3,1.0e-03,0.377500,0.599541,0.412500,5.66,Success
489,4,0.010000,1.000000,2.00,3,1.0e-03,0.392500,0.615576,0.417500,5.43,Success
490,5,0.010000,1.000000,2.00,3,1.0e-03,0.277500,0.501887,0.297500,3.01,Success
491,1,0.100000,1.000000,2.00,3,1.0e-03,0.300000,0.524018,0.320000,5.22,Success
