trial,norm_mode,norm_name,gamma,lambda2,beta,layers,ACC,NMI,Purity,time_s,alpha1,alpha2
144,2,L2-Col,5.00,0.010000,283.0,[400,150,40,],79.00,89.57,80.75,29.71,0.4626,0.5374
145,2,L2-Col,5.00,0.000500,301.0,[400,150,40,],78.00,90.54,80.75,29.59,0.4620,0.5380
146,2,L2-Col,5.00,0.000500,301.0,[400,150,40,],81.50,92.36,84.25,29.95,0.4721,0.5279
147,2,L2-Col,5.00,0.000500,301.0,[400,150,40,],75.75,89.41,79.75,29.95,0.4759,0.5241
148,2,L2-Col,5.00,0.000500,301.0,[400,150,40,],76.00,88.64,79.00,29.85,0.4688,0.5312
149,2,L2-Col,5.00,0.001000,301.0,[400,150,40,],79.00,90.12,81.00,29.45,0.4624,0.5376
150,2,L2-Col,5.00,0.001000,301.0,[400,150,40,],81.25,91.69,83.50,29.59,0.4763,0.5237
151,2,L2-Col,5.00,0.001000,301.0,[400,150,40,],78.25,90.12,81.50,29.31,0.4751,0.5249
152,2,L2-Col,5.00,0.001000,301.0,[400,150,40,],77.75,89.58,79.50,29.67,0.4723,0.5277
153,2,L2-Col,5.00,0.002000,301.0,[400,150,40,],76.25,90.39,81.00,29.33,0.4574,0.5426
154,2,L2-Col,5.00,0.002000,301.0,[400,150,40,],75.25,89.19,78.75,29.60,0.4668,0.5332
155,2,L2-Col,5.00,0.002000,301.0,[400,150,40,],79.50,90.15,82.00,29.39,0.4648,0.5352
156,2,L2-Col,5.00,0.002000,301.0,[400,150,40,],79.00,90.00,81.50,29.32,0.4698,0.5302
157,2,L2-Col,5.00,0.005000,301.0,[400,150,40,],76.75,89.30,79.50,29.52,0.4550,0.5450
158,2,L2-Col,5.00,0.005000,301.0,[400,150,40,],79.75,91.27,82.00,29.40,0.4566,0.5434
159,2,L2-Col,5.00,0.005000,301.0,[400,150,40,],78.50,90.10,81.25,29.45,0.4608,0.5392
160,2,L2-Col,5.00,0.005000,301.0,[400,150,40,],79.25,89.91,81.75,29.25,0.4663,0.5337
161,2,L2-Col,5.00,0.010000,301.0,[400,150,40,],80.75,91.51,82.25,29.45,0.4545,0.5455
162,2,L2-Col,5.00,0.010000,301.0,[400,150,40,],81.00,91.58,82.50,29.80,0.4541,0.5459
163,2,L2-Col,5.00,0.010000,301.0,[400,150,40,],76.25,89.30,79.25,29.62,0.4676,0.5324
164,2,L2-Col,5.00,0.010000,301.0,[400,150,40,],78.00,89.50,80.50,29.58,0.4641,0.5359
165,2,L2-Col,5.00,0.000500,336.0,[400,150,40,],77.75,90.06,80.75,29.61,0.4646,0.5354
166,2,L2-Col,5.00,0.000500,336.0,[400,150,40,],78.00,90.60,81.00,29.29,0.4722,0.5278
167,2,L2-Col,5.00,0.000500,336.0,[400,150,40,],78.25,89.62,80.75,29.88,0.4812,0.5188
168,2,L2-Col,5.00,0.000500,336.0,[400,150,40,],78.50,89.85,81.75,29.39,0.4749,0.5251
169,2,L2-Col,5.00,0.001000,336.0,[400,150,40,],75.75,89.37,78.00,29.71,0.4579,0.5421
170,2,L2-Col,5.00,0.001000,336.0,[400,150,40,],78.50,91.04,82.00,29.90,0.4670,0.5330
171,2,L2-Col,5.00,0.001000,336.0,[400,150,40,],75.50,88.71,79.25,29.88,0.4747,0.5253
172,2,L2-Col,5.00,0.001000,336.0,[400,150,40,],74.75,88.40,78.50,30.04,0.4773,0.5227
173,2,L2-Col,5.00,0.002000,336.0,[400,150,40,],75.00,88.89,77.75,29.61,0.4544,0.5456
174,2,L2-Col,5.00,0.002000,336.0,[400,150,40,],79.00,91.05,82.00,29.89,0.4634,0.5366
175,2,L2-Col,5.00,0.002000,336.0,[400,150,40,],76.50,89.13,80.25,29.83,0.4722,0.5278
176,2,L2-Col,5.00,0.002000,336.0,[400,150,40,],80.25,89.99,82.00,29.81,0.4662,0.5338
177,2,L2-Col,5.00,0.005000,336.0,[400,150,40,],78.50,90.08,80.75,29.70,0.4541,0.5459
178,2,L2-Col,5.00,0.005000,336.0,[400,150,40,],78.50,90.82,81.50,29.72,0.4661,0.5339
179,2,L2-Col,5.00,0.005000,336.0,[400,150,40,],77.75,89.51,80.25,30.04,0.4669,0.5331
180,2,L2-Col,5.00,0.005000,336.0,[400,150,40,],77.00,88.87,79.25,29.74,0.4712,0.5288
181,2,L2-Col,5.00,0.010000,336.0,[400,150,40,],75.50,89.73,79.75,29.36,0.4533,0.5467
182,2,L2-Col,5.00,0.010000,336.0,[400,150,40,],79.50,91.55,82.50,29.36,0.4649,0.5351
183,2,L2-Col,5.00,0.010000,336.0,[400,150,40,],77.00,89.31,80.50,29.70,0.4611,0.5389
184,2,L2-Col,5.00,0.010000,336.0,[400,150,40,],79.50,89.71,81.75,29.81,0.4683,0.5317
185,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],79.00,91.08,82.00,29.57,0.4614,0.5386
186,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],83.50,92.08,85.00,29.29,0.4634,0.5366
187,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],84.00,91.82,85.00,29.84,0.4648,0.5352
188,2,L2-Col,5.00,0.002000,246.0,[500,200,50,],81.25,91.38,84.00,40.54,0.4647,0.5353
189,2,L2-Col,5.00,0.002000,246.0,[500,200,50,],80.00,89.89,81.00,40.45,0.4596,0.5404
190,2,L2-Col,5.00,0.002000,246.0,[500,200,50,],78.50,90.48,81.75,40.39,0.4645,0.5355
191,2,L2-Col,5.00,0.002000,246.0,[600,250,60,],80.75,91.21,83.00,53.34,0.4692,0.5308
192,2,L2-Col,5.00,0.002000,246.0,[600,250,60,],83.50,92.45,85.00,53.21,0.4642,0.5358
193,2,L2-Col,5.00,0.002000,246.0,[600,250,60,],74.75,88.61,77.75,52.95,0.4655,0.5345
194,2,L2-Col,5.00,0.002000,246.0,[400,200,50,],81.75,91.66,83.75,32.50,0.4629,0.5371
195,2,L2-Col,5.00,0.002000,246.0,[400,200,50,],77.50,90.75,81.25,32.74,0.4628,0.5372
196,2,L2-Col,5.00,0.002000,246.0,[400,200,50,],83.00,91.92,84.00,32.52,0.4665,0.5335
197,2,L2-Col,5.00,0.002000,246.0,[500,150,40,],78.25,90.09,81.00,36.88,0.4642,0.5358
198,2,L2-Col,5.00,0.002000,246.0,[500,150,40,],83.25,91.85,84.50,36.91,0.4660,0.5340
199,2,L2-Col,5.00,0.002000,246.0,[500,150,40,],80.50,91.38,82.25,37.15,0.4670,0.5330
200,2,L2-Col,5.00,0.002000,246.0,[450,180,50,],79.75,91.38,82.50,36.10,0.4549,0.5451
201,2,L2-Col,5.00,0.002000,246.0,[450,180,50,],80.25,91.36,82.25,35.97,0.4601,0.5399
202,2,L2-Col,5.00,0.002000,246.0,[450,180,50,],77.25,89.65,80.00,36.10,0.4667,0.5333
203,2,L2-Col,5.00,0.002000,246.0,[400,150,60,],77.00,90.11,80.00,30.39,0.4624,0.5376
204,2,L2-Col,5.00,0.002000,246.0,[400,150,60,],77.75,91.88,81.75,30.54,0.4640,0.5360
205,2,L2-Col,5.00,0.002000,246.0,[400,150,60,],79.25,90.67,81.75,30.69,0.4619,0.5381
